E_mu, beta, sig_y, sig_mu, rho
0.0835441, 0.876801, 0.142075, 0.102976, -0.859466
0.105753, 0.89488, 0.142075, 0.103997, -0.851925
0.0927755, 0.895271, 0.142075, 0.10423, -0.858924
0.100738, 0.879498, 0.142075, 0.10284, -0.87457
0.112099, 0.878842, 0.142075, 0.103714, -0.863662
0.0687111, 0.892216, 0.142075, 0.0997155, -0.851091
0.0860566, 0.881987, 0.142075, 0.0998382, -0.855128
0.0893119, 0.893277, 0.142075, 0.0992159, -0.853658
0.104839, 0.889989, 0.142075, 0.0976681, -0.838122
0.0819093, 0.898437, 0.142075, 0.096994, -0.83539
0.0676998, 0.899994, 0.142075, 0.0985339, -0.838512
0.0967148, 0.89686, 0.142075, 0.0966357, -0.845897
0.0658369, 0.908674, 0.142075, 0.0956312, -0.854594
0.0743981, 0.907161, 0.142075, 0.0964202, -0.851004
0.0722162, 0.905021, 0.142075, 0.0971435, -0.852516
0.0721084, 0.90443, 0.142075, 0.0969447, -0.85416
0.0731901, 0.89975, 0.142075, 0.0954123, -0.86077
0.0275587, 0.919237, 0.142075, 0.0963243, -0.871
0.0409836, 0.898039, 0.142075, 0.0958682, -0.871611
0.0695411, 0.896062, 0.142075, 0.096721, -0.868975
0.046214, 0.917843, 0.142075, 0.0975, -0.860392
0.064583, 0.914594, 0.142075, 0.0968697, -0.865366
